gvkey,splticrm,spsticrm,datadate,ggroup,gind,gsector,gsubind,naics,sic,spcindcd,spcseccd,conm,tic,cusip
001078,A+,A-1+,31/07/2013,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/08/2013,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,30/09/2013,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/10/2013,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,30/11/2013,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/12/2013,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/01/2014,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,28/02/2014,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/03/2014,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,30/04/2014,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/05/2014,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,30/06/2014,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/07/2014,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/08/2014,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,30/09/2014,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/10/2014,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,30/11/2014,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/12/2014,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/01/2015,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,28/02/2015,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/03/2015,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,30/04/2015,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/05/2015,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,30/06/2015,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/07/2015,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/08/2015,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,30/09/2015,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/10/2015,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,30/11/2015,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/12/2015,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/01/2016,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,29/02/2016,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/03/2016,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,30/04/2016,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/05/2016,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,30/06/2016,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/07/2016,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/08/2016,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,30/09/2016,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/10/2016,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,30/11/2016,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/12/2016,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001078,BBB,A-2,31/01/2017,3510,351010,35,35101010,325412,2834,280,905,ABBOTT LABORATORIES,ABT,002824100
001161,B-,,31/01/2010,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B-,,28/02/2010,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B-,,31/03/2010,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B-,,30/04/2010,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B-,,31/05/2010,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B-,,30/06/2010,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B+,,31/07/2010,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B+,,31/08/2010,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B+,,30/09/2010,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B+,,31/10/2010,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B+,,30/11/2010,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B+,,31/12/2010,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B+,,31/01/2011,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B+,,28/02/2011,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B+,,31/03/2011,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B+,,30/04/2011,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B+,,31/05/2011,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B+,,30/06/2011,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B+,,31/07/2011,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B+,,31/08/2011,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B+,,30/09/2011,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B+,,31/10/2011,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B+,,30/11/2011,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B+,,31/12/2011,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B+,,31/01/2012,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B+,,29/02/2012,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B+,,31/03/2012,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,BB-,,30/04/2012,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,BB-,,31/05/2012,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,BB-,,30/06/2012,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,BB-,,31/07/2012,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,BB-,,31/08/2012,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,BB-,,30/09/2012,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,BB-,,31/10/2012,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,BB-,,30/11/2012,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,BB-,,31/12/2012,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,31/01/2013,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,28/02/2013,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,31/03/2013,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,30/04/2013,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,31/05/2013,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,30/06/2013,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,31/07/2013,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,31/08/2013,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,30/09/2013,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,31/10/2013,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,30/11/2013,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,31/12/2013,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,31/01/2014,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,28/02/2014,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,31/03/2014,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,30/04/2014,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,31/05/2014,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,30/06/2014,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,31/07/2014,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,31/08/2014,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,30/09/2014,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,31/10/2014,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,30/11/2014,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,31/12/2014,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,31/01/2015,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,28/02/2015,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,31/03/2015,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B-,,30/04/2015,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B-,,31/05/2015,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B-,,30/06/2015,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B-,,31/07/2015,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B-,,31/08/2015,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,B-,,30/09/2015,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,CCC+,,31/10/2015,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,CCC+,,30/11/2015,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,CCC+,,31/12/2015,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,CCC+,,31/01/2016,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,CCC+,,29/02/2016,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,CCC+,,31/03/2016,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,CCC+,,30/04/2016,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,CCC+,,31/05/2016,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,CCC+,,30/06/2016,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,CCC+,,31/07/2016,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,CCC+,,31/08/2016,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,CCC+,,30/09/2016,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,CCC+,,31/10/2016,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,CCC+,,30/11/2016,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,CCC+,,31/12/2016,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001161,CCC+,,31/01/2017,4530,453010,45,45301020,334413,3674,235,940,ADVANCED MICRO DEVICES,AMD,007903107
001209,A,A-1,31/01/2010,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,28/02/2010,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/03/2010,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,30/04/2010,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/05/2010,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,30/06/2010,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/07/2010,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/08/2010,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,30/09/2010,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/10/2010,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,30/11/2010,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/12/2010,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/01/2011,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,28/02/2011,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/03/2011,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,30/04/2011,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/05/2011,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,30/06/2011,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/07/2011,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/08/2011,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,30/09/2011,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/10/2011,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,30/11/2011,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/12/2011,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/01/2012,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,29/02/2012,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/03/2012,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,30/04/2012,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/05/2012,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,30/06/2012,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/07/2012,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/08/2012,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,30/09/2012,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/10/2012,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,30/11/2012,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/12/2012,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/01/2013,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,28/02/2013,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/03/2013,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,30/04/2013,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/05/2013,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,30/06/2013,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/07/2013,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/08/2013,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,30/09/2013,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/10/2013,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,30/11/2013,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/12/2013,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/01/2014,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,28/02/2014,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/03/2014,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,30/04/2014,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/05/2014,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,30/06/2014,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/07/2014,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/08/2014,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,30/09/2014,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/10/2014,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,30/11/2014,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/12/2014,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/01/2015,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,28/02/2015,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/03/2015,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,30/04/2015,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/05/2015,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,30/06/2015,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/07/2015,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/08/2015,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,30/09/2015,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/10/2015,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,30/11/2015,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/12/2015,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/01/2016,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,29/02/2016,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/03/2016,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,30/04/2016,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/05/2016,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,30/06/2016,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/07/2016,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
001209,A,A-1,31/08/2016,1510,151010,15,15101040,325120,2810,160,970,AIR PRODUCTS & CHEMICALS INC,APD,009158106
