gvkey,splticrm,datadate,conm,tic,cusip
001988,BB+,30/04/2016,BALL CORP,BLL,058498106
001988,BB+,31/05/2016,BALL CORP,BLL,058498106
001988,BB+,30/06/2016,BALL CORP,BLL,058498106
001988,BB+,31/07/2016,BALL CORP,BLL,058498106
001988,BB+,31/08/2016,BALL CORP,BLL,058498106
001988,BB+,30/09/2016,BALL CORP,BLL,058498106
001988,BB+,31/10/2016,BALL CORP,BLL,058498106
001988,BB+,30/11/2016,BALL CORP,BLL,058498106
001988,BB+,31/12/2016,BALL CORP,BLL,058498106
001988,BB+,31/01/2017,BALL CORP,BLL,058498106
002019,AA-,31/01/2010,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,AA-,28/02/2010,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,AA-,31/03/2010,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,AA-,30/04/2010,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,AA-,31/05/2010,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,AA-,30/06/2010,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,AA-,31/07/2010,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,AA-,31/08/2010,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,AA-,30/09/2010,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,AA-,31/10/2010,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,AA-,30/11/2010,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,AA-,31/12/2010,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,AA-,31/01/2011,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,AA-,28/02/2011,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,AA-,31/03/2011,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,AA-,30/04/2011,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,AA-,31/05/2011,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,AA-,30/06/2011,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,AA-,31/07/2011,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,AA-,31/08/2011,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,AA-,30/09/2011,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,AA-,31/10/2011,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,30/11/2011,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,31/12/2011,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,31/01/2012,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,29/02/2012,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,31/03/2012,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,30/04/2012,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,31/05/2012,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,30/06/2012,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,31/07/2012,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,31/08/2012,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,30/09/2012,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,31/10/2012,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,30/11/2012,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,31/12/2012,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,31/01/2013,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,28/02/2013,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,31/03/2013,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,30/04/2013,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,31/05/2013,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,30/06/2013,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,31/07/2013,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,31/08/2013,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,30/09/2013,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,31/10/2013,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,30/11/2013,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,31/12/2013,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,31/01/2014,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,28/02/2014,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,31/03/2014,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,30/04/2014,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,31/05/2014,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,30/06/2014,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,31/07/2014,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,31/08/2014,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,30/09/2014,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,31/10/2014,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,30/11/2014,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,31/12/2014,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,31/01/2015,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,28/02/2015,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,31/03/2015,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,30/04/2015,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,31/05/2015,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,30/06/2015,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,31/07/2015,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,31/08/2015,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,30/09/2015,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,31/10/2015,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A+,30/11/2015,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A,31/12/2015,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A,31/01/2016,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A,29/02/2016,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A,31/03/2016,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A,30/04/2016,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A,31/05/2016,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A,30/06/2016,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A,31/07/2016,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A,31/08/2016,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A,30/09/2016,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A,31/10/2016,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A,30/11/2016,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A,31/12/2016,BANK OF NEW YORK MELLON CORP,BK,064058100
002019,A,31/01/2017,BANK OF NEW YORK MELLON CORP,BK,064058100
002086,A+,31/01/2010,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A+,28/02/2010,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A+,31/03/2010,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A+,30/04/2010,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A+,31/05/2010,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A+,30/06/2010,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A+,31/07/2010,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A+,31/08/2010,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A+,30/09/2010,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A+,31/10/2010,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A+,30/11/2010,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A+,31/12/2010,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A+,31/01/2011,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A+,28/02/2011,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A+,31/03/2011,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A+,30/04/2011,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A+,31/05/2011,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A+,30/06/2011,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A+,31/07/2011,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A+,31/08/2011,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A+,30/09/2011,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A+,31/10/2011,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A+,30/11/2011,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A+,31/12/2011,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A+,31/01/2012,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A+,29/02/2012,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A+,31/03/2012,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A+,30/04/2012,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A+,31/05/2012,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A+,30/06/2012,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A+,31/07/2012,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A+,31/08/2012,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A+,30/09/2012,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A+,31/10/2012,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A+,30/11/2012,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A,31/12/2012,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A,31/01/2013,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A,28/02/2013,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A,31/03/2013,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A,30/04/2013,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A,31/05/2013,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A,30/06/2013,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A,31/07/2013,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A,31/08/2013,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A,30/09/2013,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A,31/10/2013,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A,30/11/2013,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A,31/12/2013,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A,31/01/2014,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A,28/02/2014,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A-,31/03/2014,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A-,30/04/2014,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A-,31/05/2014,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A-,30/06/2014,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A-,31/07/2014,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A-,31/08/2014,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A-,30/09/2014,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A-,31/10/2014,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A-,30/11/2014,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A-,31/12/2014,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A-,31/01/2015,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A-,28/02/2015,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A-,31/03/2015,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A-,30/04/2015,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A-,31/05/2015,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A-,30/06/2015,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A-,31/07/2015,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A-,31/08/2015,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A-,30/09/2015,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A-,31/10/2015,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A-,30/11/2015,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A-,31/12/2015,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A-,31/01/2016,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A-,29/02/2016,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A-,31/03/2016,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A-,30/04/2016,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A-,31/05/2016,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A-,30/06/2016,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A-,31/07/2016,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A-,31/08/2016,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A-,30/09/2016,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A-,31/10/2016,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A-,30/11/2016,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A-,31/12/2016,BAXTER INTERNATIONAL INC,BAX,071813109
002086,A-,31/01/2017,BAXTER INTERNATIONAL INC,BAX,071813109
002111,AA-,31/01/2010,BECTON DICKINSON & CO,BDX,075887109
002111,AA-,28/02/2010,BECTON DICKINSON & CO,BDX,075887109
002111,AA-,31/03/2010,BECTON DICKINSON & CO,BDX,075887109
002111,AA-,30/04/2010,BECTON DICKINSON & CO,BDX,075887109
002111,AA-,31/05/2010,BECTON DICKINSON & CO,BDX,075887109
002111,AA-,30/06/2010,BECTON DICKINSON & CO,BDX,075887109
002111,AA-,31/07/2010,BECTON DICKINSON & CO,BDX,075887109
002111,AA-,31/08/2010,BECTON DICKINSON & CO,BDX,075887109
002111,AA-,30/09/2010,BECTON DICKINSON & CO,BDX,075887109
002111,AA-,31/10/2010,BECTON DICKINSON & CO,BDX,075887109
002111,AA-,30/11/2010,BECTON DICKINSON & CO,BDX,075887109
002111,AA-,31/12/2010,BECTON DICKINSON & CO,BDX,075887109
002111,AA-,31/01/2011,BECTON DICKINSON & CO,BDX,075887109
002111,AA-,28/02/2011,BECTON DICKINSON & CO,BDX,075887109
002111,AA-,31/03/2011,BECTON DICKINSON & CO,BDX,075887109
002111,AA-,30/04/2011,BECTON DICKINSON & CO,BDX,075887109
002111,AA-,31/05/2011,BECTON DICKINSON & CO,BDX,075887109
002111,AA-,30/06/2011,BECTON DICKINSON & CO,BDX,075887109
002111,AA-,31/07/2011,BECTON DICKINSON & CO,BDX,075887109
002111,AA-,31/08/2011,BECTON DICKINSON & CO,BDX,075887109
002111,AA-,30/09/2011,BECTON DICKINSON & CO,BDX,075887109
002111,AA-,31/10/2011,BECTON DICKINSON & CO,BDX,075887109
002111,A+,30/11/2011,BECTON DICKINSON & CO,BDX,075887109
002111,A+,31/12/2011,BECTON DICKINSON & CO,BDX,075887109
002111,A+,31/01/2012,BECTON DICKINSON & CO,BDX,075887109
002111,A+,29/02/2012,BECTON DICKINSON & CO,BDX,075887109
002111,A+,31/03/2012,BECTON DICKINSON & CO,BDX,075887109
002111,A+,30/04/2012,BECTON DICKINSON & CO,BDX,075887109
002111,A+,31/05/2012,BECTON DICKINSON & CO,BDX,075887109
002111,A+,30/06/2012,BECTON DICKINSON & CO,BDX,075887109
002111,A+,31/07/2012,BECTON DICKINSON & CO,BDX,075887109
002111,A+,31/08/2012,BECTON DICKINSON & CO,BDX,075887109
002111,A+,30/09/2012,BECTON DICKINSON & CO,BDX,075887109
002111,A+,31/10/2012,BECTON DICKINSON & CO,BDX,075887109
002111,A,30/11/2012,BECTON DICKINSON & CO,BDX,075887109
002111,A,31/12/2012,BECTON DICKINSON & CO,BDX,075887109
002111,A,31/01/2013,BECTON DICKINSON & CO,BDX,075887109
002111,A,28/02/2013,BECTON DICKINSON & CO,BDX,075887109
002111,A,31/03/2013,BECTON DICKINSON & CO,BDX,075887109
002111,A,30/04/2013,BECTON DICKINSON & CO,BDX,075887109
002111,A,31/05/2013,BECTON DICKINSON & CO,BDX,075887109
002111,A,30/06/2013,BECTON DICKINSON & CO,BDX,075887109
002111,A,31/07/2013,BECTON DICKINSON & CO,BDX,075887109
002111,A,31/08/2013,BECTON DICKINSON & CO,BDX,075887109
002111,A,30/09/2013,BECTON DICKINSON & CO,BDX,075887109
002111,A,31/10/2013,BECTON DICKINSON & CO,BDX,075887109
002111,A,30/11/2013,BECTON DICKINSON & CO,BDX,075887109
002111,A,31/12/2013,BECTON DICKINSON & CO,BDX,075887109
002111,A,31/01/2014,BECTON DICKINSON & CO,BDX,075887109
002111,A,28/02/2014,BECTON DICKINSON & CO,BDX,075887109
002111,A,31/03/2014,BECTON DICKINSON & CO,BDX,075887109
002111,A,30/04/2014,BECTON DICKINSON & CO,BDX,075887109
002111,A,31/05/2014,BECTON DICKINSON & CO,BDX,075887109
002111,A,30/06/2014,BECTON DICKINSON & CO,BDX,075887109
002111,A,31/07/2014,BECTON DICKINSON & CO,BDX,075887109
002111,A,31/08/2014,BECTON DICKINSON & CO,BDX,075887109
002111,A,30/09/2014,BECTON DICKINSON & CO,BDX,075887109
002111,A,31/10/2014,BECTON DICKINSON & CO,BDX,075887109
002111,A,30/11/2014,BECTON DICKINSON & CO,BDX,075887109
002111,BBB+,31/12/2014,BECTON DICKINSON & CO,BDX,075887109
002111,BBB+,31/01/2015,BECTON DICKINSON & CO,BDX,075887109
002111,BBB+,28/02/2015,BECTON DICKINSON & CO,BDX,075887109
002111,BBB+,31/03/2015,BECTON DICKINSON & CO,BDX,075887109
002111,BBB+,30/04/2015,BECTON DICKINSON & CO,BDX,075887109
002111,BBB+,31/05/2015,BECTON DICKINSON & CO,BDX,075887109
002111,BBB+,30/06/2015,BECTON DICKINSON & CO,BDX,075887109
002111,BBB+,31/07/2015,BECTON DICKINSON & CO,BDX,075887109
002111,BBB+,31/08/2015,BECTON DICKINSON & CO,BDX,075887109
002111,BBB+,30/09/2015,BECTON DICKINSON & CO,BDX,075887109
002111,BBB+,31/10/2015,BECTON DICKINSON & CO,BDX,075887109
002111,BBB+,30/11/2015,BECTON DICKINSON & CO,BDX,075887109
002111,BBB+,31/12/2015,BECTON DICKINSON & CO,BDX,075887109
002111,BBB+,31/01/2016,BECTON DICKINSON & CO,BDX,075887109
002111,BBB+,29/02/2016,BECTON DICKINSON & CO,BDX,075887109
002111,BBB+,31/03/2016,BECTON DICKINSON & CO,BDX,075887109
002111,BBB+,30/04/2016,BECTON DICKINSON & CO,BDX,075887109
002111,BBB+,31/05/2016,BECTON DICKINSON & CO,BDX,075887109
002111,BBB+,30/06/2016,BECTON DICKINSON & CO,BDX,075887109
002111,BBB+,31/07/2016,BECTON DICKINSON & CO,BDX,075887109
002111,BBB+,31/08/2016,BECTON DICKINSON & CO,BDX,075887109
002111,BBB+,30/09/2016,BECTON DICKINSON & CO,BDX,075887109
002111,BBB+,31/10/2016,BECTON DICKINSON & CO,BDX,075887109
002111,BBB+,30/11/2016,BECTON DICKINSON & CO,BDX,075887109
002111,BBB+,31/12/2016,BECTON DICKINSON & CO,BDX,075887109
002111,BBB+,31/01/2017,BECTON DICKINSON & CO,BDX,075887109
002136,A,31/01/2010,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A,28/02/2010,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A,31/03/2010,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A,30/04/2010,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A,31/05/2010,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A,30/06/2010,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A,31/07/2010,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A,31/08/2010,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A,30/09/2010,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A,31/10/2010,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A,30/11/2010,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,31/12/2010,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,31/01/2011,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,28/02/2011,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,31/03/2011,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,30/04/2011,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,31/05/2011,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,30/06/2011,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,31/07/2011,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,31/08/2011,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,30/09/2011,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,31/10/2011,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,30/11/2011,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,31/12/2011,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,31/01/2012,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,29/02/2012,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,31/03/2012,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,30/04/2012,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,31/05/2012,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,30/06/2012,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,31/07/2012,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,31/08/2012,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,30/09/2012,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,31/10/2012,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,30/11/2012,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,31/12/2012,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,31/01/2013,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,28/02/2013,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,31/03/2013,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,30/04/2013,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,31/05/2013,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,30/06/2013,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,31/07/2013,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,31/08/2013,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,30/09/2013,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,31/10/2013,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,30/11/2013,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,31/12/2013,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,31/01/2014,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,28/02/2014,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,31/03/2014,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,30/04/2014,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,31/05/2014,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,30/06/2014,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,31/07/2014,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,31/08/2014,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,30/09/2014,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,31/10/2014,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,30/11/2014,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,31/12/2014,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,31/01/2015,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,28/02/2015,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,31/03/2015,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,30/04/2015,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,31/05/2015,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,30/06/2015,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,31/07/2015,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,31/08/2015,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,30/09/2015,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,31/10/2015,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,30/11/2015,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,31/12/2015,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,31/01/2016,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,29/02/2016,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,31/03/2016,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,30/04/2016,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,31/05/2016,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,30/06/2016,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,31/07/2016,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,31/08/2016,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,30/09/2016,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,31/10/2016,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,30/11/2016,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,31/12/2016,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,BBB+,31/01/2017,VERIZON COMMUNICATIONS INC,VZ,92343V104
002184,BBB-,31/01/2010,BEST BUY CO INC,BBY,086516101
002184,BBB-,28/02/2010,BEST BUY CO INC,BBY,086516101
002184,BBB-,31/03/2010,BEST BUY CO INC,BBY,086516101
002184,BBB-,30/04/2010,BEST BUY CO INC,BBY,086516101
002184,BBB-,31/05/2010,BEST BUY CO INC,BBY,086516101
002184,BBB-,30/06/2010,BEST BUY CO INC,BBY,086516101
002184,BBB-,31/07/2010,BEST BUY CO INC,BBY,086516101
002184,BBB-,31/08/2010,BEST BUY CO INC,BBY,086516101
002184,BBB-,30/09/2010,BEST BUY CO INC,BBY,086516101
002184,BBB-,31/10/2010,BEST BUY CO INC,BBY,086516101
002184,BBB-,30/11/2010,BEST BUY CO INC,BBY,086516101
002184,BBB-,31/12/2010,BEST BUY CO INC,BBY,086516101
002184,BBB-,31/01/2011,BEST BUY CO INC,BBY,086516101
002184,BBB-,28/02/2011,BEST BUY CO INC,BBY,086516101
002184,BBB-,31/03/2011,BEST BUY CO INC,BBY,086516101
002184,BBB-,30/04/2011,BEST BUY CO INC,BBY,086516101
002184,BBB-,31/05/2011,BEST BUY CO INC,BBY,086516101
002184,BBB-,30/06/2011,BEST BUY CO INC,BBY,086516101
002184,BBB-,31/07/2011,BEST BUY CO INC,BBY,086516101
